temperature,response,response_time,question,correct_answer,category
0.0,3.0,0.717,"If 4+(x) is 11 and 6+(x) is 13, what does x equal to?",7,mathematical_numerical
0.1,7,1.081,"If 4+(x) is 11 and 6+(x) is 13, what does x equal to?",7,mathematical_numerical
0.2,7,0.986,"If 4+(x) is 11 and 6+(x) is 13, what does x equal to?",7,mathematical_numerical
0.3,7.0,0.958,"If 4+(x) is 11 and 6+(x) is 13, what does x equal to?",7,mathematical_numerical
0.4,3,0.978,"If 4+(x) is 11 and 6+(x) is 13, what does x equal to?",7,mathematical_numerical
0.5,1.0,1.57,"If 4+(x) is 11 and 6+(x) is 13, what does x equal to?",7,mathematical_numerical
0.6,7,0.585,"If 4+(x) is 11 and 6+(x) is 13, what does x equal to?",7,mathematical_numerical
0.7,2.0,1.043,"If 4+(x) is 11 and 6+(x) is 13, what does x equal to?",7,mathematical_numerical
0.8,1,0.881,"If 4+(x) is 11 and 6+(x) is 13, what does x equal to?",7,mathematical_numerical
0.9,0.14285714285714285,0.675,"If 4+(x) is 11 and 6+(x) is 13, what does x equal to?",7,mathematical_numerical
1.0,1,0.557,"If 4+(x) is 11 and 6+(x) is 13, what does x equal to?",7,mathematical_numerical
