temperature,response,response_time,question,correct_answer,category
0.0,3,0.495,If x-3=0 then x=?,3,mathematical_numerical
0.1,3,0.467,If x-3=0 then x=?,3,mathematical_numerical
0.2,3,0.927,If x-3=0 then x=?,3,mathematical_numerical
0.3,3,0.434,If x-3=0 then x=?,3,mathematical_numerical
0.4,3,0.993,If x-3=0 then x=?,3,mathematical_numerical
0.5,3,0.936,If x-3=0 then x=?,3,mathematical_numerical
0.6,3,0.428,If x-3=0 then x=?,3,mathematical_numerical
0.7,3.0,0.46,If x-3=0 then x=?,3,mathematical_numerical
0.8,3,0.986,If x-3=0 then x=?,3,mathematical_numerical
0.9,1,1.024,If x-3=0 then x=?,3,mathematical_numerical
1.0,-3,0.438,If x-3=0 then x=?,3,mathematical_numerical
