temperature,response,response_time,question,correct_answer,category
0.0,False,1.265,The world's first female Prime Minister was born in India.,False,true_false
0.1,False,1.184,The world's first female Prime Minister was born in India.,False,true_false
0.2,False,0.525,The world's first female Prime Minister was born in India.,False,true_false
0.3,False,0.629,The world's first female Prime Minister was born in India.,False,true_false
0.4,False,0.628,The world's first female Prime Minister was born in India.,False,true_false
0.5,False,1.165,The world's first female Prime Minister was born in India.,False,true_false
0.6,,3.372,The world's first female Prime Minister was born in India.,False,true_false
0.7,False,1.1,The world's first female Prime Minister was born in India.,False,true_false
0.8,True,3.586,The world's first female Prime Minister was born in India.,False,true_false
0.9,False,0.975,The world's first female Prime Minister was born in India.,False,true_false
1.0,False,0.664,The world's first female Prime Minister was born in India.,False,true_false
