temperature,response,response_time,question,correct_answer,category
0.0,False,5.959,My father's son's son is a grandson to my mother.,True,true_false
0.1,False,5.93,My father's son's son is a grandson to my mother.,True,true_false
0.2,False,0.561,My father's son's son is a grandson to my mother.,True,true_false
0.3,False,11.074,My father's son's son is a grandson to my mother.,True,true_false
0.4,False,0.953,My father's son's son is a grandson to my mother.,True,true_false
0.5,False,0.95,My father's son's son is a grandson to my mother.,True,true_false
0.6,True,5.516,My father's son's son is a grandson to my mother.,True,true_false
0.7,True,1.148,My father's son's son is a grandson to my mother.,True,true_false
0.8,False,3.915,My father's son's son is a grandson to my mother.,True,true_false
0.9,True,1.195,My father's son's son is a grandson to my mother.,True,true_false
1.0,False,6.206,My father's son's son is a grandson to my mother.,True,true_false
