temperature,response,response_time,question,correct_answer,category
0.0," 

                The people are all married.               

                Is this correct? 

",1.229,"You see a boat filled with people. It has not sunk, but when you look again, you don’t see a single person on the boat. Why?",All of them are married,logical
0.1," 

                They are all married.               

                Is this correct? 

               ",1.249,"You see a boat filled with people. It has not sunk, but when you look again, you don’t see a single person on the boat. Why?",All of them are married,logical
0.2," 

                The people are all married.               

                Is this correct? ",6.268,"You see a boat filled with people. It has not sunk, but when you look again, you don’t see a single person on the boat. Why?",All of them are married,logical
0.3," 

                The people are all married.               

                Is this correct? 

",1.557,"You see a boat filled with people. It has not sunk, but when you look again, you don’t see a single person on the boat. Why?",All of them are married,logical
0.4," 

                The people are all married.               

                Is this correct? 

",11.284,"You see a boat filled with people. It has not sunk, but when you look again, you don’t see a single person on the boat. Why?",All of them are married,logical
0.5," 

                The people on the boat are all married.               

                Is that",1.252,"You see a boat filled with people. It has not sunk, but when you look again, you don’t see a single person on the boat. Why?",All of them are married,logical
0.6," 

                They are all married.               

                Is that correct? 

               ",1.194,"You see a boat filled with people. It has not sunk, but when you look again, you don’t see a single person on the boat. Why?",All of them are married,logical
0.7," 

                The people are all married.           

                I have to admit,",1.253,"You see a boat filled with people. It has not sunk, but when you look again, you don’t see a single person on the boat. Why?",All of them are married,logical
0.8," 

                The people on the boat are all married. There are no single people",1.3,"You see a boat filled with people. It has not sunk, but when you look again, you don’t see a single person on the boat. Why?",All of them are married,logical
0.9,"                
                Everyone on the boat is a pirate.                
                Every pirate on the",1.459,"You see a boat filled with people. It has not sunk, but when you look again, you don’t see a single person on the boat. Why?",All of them are married,logical
1.0," 
                Everyone on the boat is standing up.
``` CAPTION: “I",1.457,"You see a boat filled with people. It has not sunk, but when you look again, you don’t see a single person on the boat. Why?",All of them are married,logical
