temperature,response,response_time,question,correct_answer,category
0.0,19,1.244,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.1,19,1.248,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.2,19,1.248,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.3,19,1.225,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.4,19,1.343,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.5,19,1.279,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.6,19,1.355,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.7,19,1.365,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.8,19,1.294,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.9,19,1.455,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
1.0,19,1.393,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
