temperature,response,response_time,question,correct_answer,category
0.0,180,1.229,"What is the missing number in the series 200, 190, ___, 170, 160?",180,mathematical_numerical
0.1,180,3.805,"What is the missing number in the series 200, 190, ___, 170, 160?",180,mathematical_numerical
0.2,180,1.492,"What is the missing number in the series 200, 190, ___, 170, 160?",180,mathematical_numerical
0.3,180,1.631,"What is the missing number in the series 200, 190, ___, 170, 160?",180,mathematical_numerical
0.4,180,1.244,"What is the missing number in the series 200, 190, ___, 170, 160?",180,mathematical_numerical
0.5,180,1.218,"What is the missing number in the series 200, 190, ___, 170, 160?",180,mathematical_numerical
0.6,180,1.444,"What is the missing number in the series 200, 190, ___, 170, 160?",180,mathematical_numerical
0.7,180,1.505,"What is the missing number in the series 200, 190, ___, 170, 160?",180,mathematical_numerical
0.8,180,1.288,"What is the missing number in the series 200, 190, ___, 170, 160?",180,mathematical_numerical
0.9,180,1.177,"What is the missing number in the series 200, 190, ___, 170, 160?",180,mathematical_numerical
1.0,180,1.448,"What is the missing number in the series 200, 190, ___, 170, 160?",180,mathematical_numerical
