temperature,response,response_time,question,correct_answer,category
0.0,17,1.076,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.1,17,1.242,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.2,17,1.225,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.3,17,1.276,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.4,17,1.13,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.5,17,1.3,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.6,17,1.076,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.7,17,1.169,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.8,17,1.304,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.9,17,1.311,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
1.0,17,1.43,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
