temperature,response,response_time,question,correct_answer,category
0.0,19,1.215,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.1,19,1.327,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.2,19,1.415,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.3,19,1.439,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.4,19,1.428,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.5,19,1.375,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.6,19,1.468,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.7,19,1.341,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.8,19,1.222,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
0.9,19,1.313,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
1.0,19,1.226,"What is the missing number in the sequence 20, 17, 22, ____, 24?",19,mathematical_numerical
