temperature,response,response_time,question,correct_answer,category
0.0,False,0.399,The Moon has its own light source.,False,true_false
0.1,False,10.57,The Moon has its own light source.,False,true_false
0.2,False,0.929,The Moon has its own light source.,False,true_false
0.3,False,1.356,The Moon has its own light source.,False,true_false
0.4,False,0.535,The Moon has its own light source.,False,true_false
0.5,False,1.037,The Moon has its own light source.,False,true_false
0.6,False,0.998,The Moon has its own light source.,False,true_false
0.7,False,0.984,The Moon has its own light source.,False,true_false
0.8,False,3.238,The Moon has its own light source.,False,true_false
0.9,False,1.551,The Moon has its own light source.,False,true_false
1.0,False,0.898,The Moon has its own light source.,False,true_false
