temperature,response,response_time,question,correct_answer,category
0.0,True,1.506,Mount Everest is the tallest mountain on Earth.,True,true_false
0.1,True,2.249,Mount Everest is the tallest mountain on Earth.,True,true_false
0.2,True,0.971,Mount Everest is the tallest mountain on Earth.,True,true_false
0.3,False,0.511,Mount Everest is the tallest mountain on Earth.,True,true_false
0.4,True,0.966,Mount Everest is the tallest mountain on Earth.,True,true_false
0.5,True,1.011,Mount Everest is the tallest mountain on Earth.,True,true_false
0.6,True,0.991,Mount Everest is the tallest mountain on Earth.,True,true_false
0.7,,2.283,Mount Everest is the tallest mountain on Earth.,True,true_false
0.8,False,1.04,Mount Everest is the tallest mountain on Earth.,True,true_false
0.9,"False "">",1.561,Mount Everest is the tallest mountain on Earth.,True,true_false
1.0,False,0.548,Mount Everest is the tallest mountain on Earth.,True,true_false
