temperature,response,response_time,question,correct_answer,category
0.0,35,1.923,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.1,35,1.411,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.2,35,1.533,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.3,35,1.154,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.4,35,1.121,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.5,35,1.841,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.6,35,1.147,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.7,35,1.098,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.8,35,1.354,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.9,35,1.087,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
1.0,35,1.01,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
