temperature,response,response_time,question,correct_answer,category
0.0,17,1.169,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.1,17,1.258,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.2,17,1.069,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.3,17,1.089,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.4,17,1.136,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.5,17,1.279,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.6,17,1.467,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.7,17,1.193,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.8,17,1.119,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
0.9,17,1.223,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
1.0,17,1.046,"Which number logically follows the series 2, 7, 12, ___?",17,mathematical_numerical
