temperature,response,response_time,question,correct_answer,category
0.0,37,1.27,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.1,37,0.58,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.2,37,1.393,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.3,37,1.721,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.4,37,0.668,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.5,37,0.646,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.6,36,0.664,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.7,37,0.74,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.8,1,1.715,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
0.9,37,1.386,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
1.0,1,0.855,"What is the next number of the sequence 11, 14, 19, 26, ____?",35,mathematical_numerical
