temperature,response,response_time,question,correct_answer,category
0.0,0.7,0.93,"Which of the following is equal to '21/30' 
 '0.71', '0.6', '0.7', '0.3' ?",21/30,mathematical_numerical
0.1,0.7,0.516,"Which of the following is equal to '21/30' 
 '0.71', '0.6', '0.7', '0.3' ?",21/30,mathematical_numerical
0.2,0.7,1.685,"Which of the following is equal to '21/30' 
 '0.71', '0.6', '0.7', '0.3' ?",21/30,mathematical_numerical
0.3,0.7,0.444,"Which of the following is equal to '21/30' 
 '0.71', '0.6', '0.7', '0.3' ?",21/30,mathematical_numerical
0.4,0.7,0.933,"Which of the following is equal to '21/30' 
 '0.71', '0.6', '0.7', '0.3' ?",21/30,mathematical_numerical
0.5,0.7,1.0,"Which of the following is equal to '21/30' 
 '0.71', '0.6', '0.7', '0.3' ?",21/30,mathematical_numerical
0.6,0.7,0.432,"Which of the following is equal to '21/30' 
 '0.71', '0.6', '0.7', '0.3' ?",21/30,mathematical_numerical
0.7,0.7,0.431,"Which of the following is equal to '21/30' 
 '0.71', '0.6', '0.7', '0.3' ?",21/30,mathematical_numerical
0.8,0.7,1.097,"Which of the following is equal to '21/30' 
 '0.71', '0.6', '0.7', '0.3' ?",21/30,mathematical_numerical
0.9,0.7,0.973,"Which of the following is equal to '21/30' 
 '0.71', '0.6', '0.7', '0.3' ?",21/30,mathematical_numerical
1.0,21,0.966,"Which of the following is equal to '21/30' 
 '0.71', '0.6', '0.7', '0.3' ?",21/30,mathematical_numerical
