temperature,response,response_time,question,correct_answer,category
0.0,6.0,1.684,"What is the missing number in the series 1, 2, 4, __, 8, 10?",6,mathematical_numerical
0.1,6.0,3.552,"What is the missing number in the series 1, 2, 4, __, 8, 10?",6,mathematical_numerical
0.2,6.0,2.616,"What is the missing number in the series 1, 2, 4, __, 8, 10?",6,mathematical_numerical
0.3,6,2.877,"What is the missing number in the series 1, 2, 4, __, 8, 10?",6,mathematical_numerical
0.4,6.0,3.167,"What is the missing number in the series 1, 2, 4, __, 8, 10?",6,mathematical_numerical
0.5,6.0,4.866,"What is the missing number in the series 1, 2, 4, __, 8, 10?",6,mathematical_numerical
0.6,6,2.8,"What is the missing number in the series 1, 2, 4, __, 8, 10?",6,mathematical_numerical
0.7,6,2.054,"What is the missing number in the series 1, 2, 4, __, 8, 10?",6,mathematical_numerical
0.8,6,4.127,"What is the missing number in the series 1, 2, 4, __, 8, 10?",6,mathematical_numerical
0.9,6,2.847,"What is the missing number in the series 1, 2, 4, __, 8, 10?",6,mathematical_numerical
1.0,6.25,3.459,"What is the missing number in the series 1, 2, 4, __, 8, 10?",6,mathematical_numerical
