temperature,response,response_time,question,correct_answer,category
0.0,,0.928,"A metal rod expands by 0.02 cm for every 15 Celsius rise in temperature. If the rod is 2 meters long, how much will it expand when the temperature rises from 15 Celsius to 85 Celsius?",0.93 cm,mathematical_text
0.1,,0.435,"A metal rod expands by 0.02 cm for every 15 Celsius rise in temperature. If the rod is 2 meters long, how much will it expand when the temperature rises from 15 Celsius to 85 Celsius?",0.93 cm,mathematical_text
0.2,,0.542,"A metal rod expands by 0.02 cm for every 15 Celsius rise in temperature. If the rod is 2 meters long, how much will it expand when the temperature rises from 15 Celsius to 85 Celsius?",0.93 cm,mathematical_text
0.3,,3.276,"A metal rod expands by 0.02 cm for every 15 Celsius rise in temperature. If the rod is 2 meters long, how much will it expand when the temperature rises from 15 Celsius to 85 Celsius?",0.93 cm,mathematical_text
0.4,0.8,0.971,"A metal rod expands by 0.02 cm for every 15 Celsius rise in temperature. If the rod is 2 meters long, how much will it expand when the temperature rises from 15 Celsius to 85 Celsius?",0.93 cm,mathematical_text
0.5,,0.476,"A metal rod expands by 0.02 cm for every 15 Celsius rise in temperature. If the rod is 2 meters long, how much will it expand when the temperature rises from 15 Celsius to 85 Celsius?",0.93 cm,mathematical_text
0.6,4.67,1.03,"A metal rod expands by 0.02 cm for every 15 Celsius rise in temperature. If the rod is 2 meters long, how much will it expand when the temperature rises from 15 Celsius to 85 Celsius?",0.93 cm,mathematical_text
0.7,,1.087,"A metal rod expands by 0.02 cm for every 15 Celsius rise in temperature. If the rod is 2 meters long, how much will it expand when the temperature rises from 15 Celsius to 85 Celsius?",0.93 cm,mathematical_text
0.8,5.33,0.939,"A metal rod expands by 0.02 cm for every 15 Celsius rise in temperature. If the rod is 2 meters long, how much will it expand when the temperature rises from 15 Celsius to 85 Celsius?",0.93 cm,mathematical_text
0.9,,1.093,"A metal rod expands by 0.02 cm for every 15 Celsius rise in temperature. If the rod is 2 meters long, how much will it expand when the temperature rises from 15 Celsius to 85 Celsius?",0.93 cm,mathematical_text
1.0,,0.421,"A metal rod expands by 0.02 cm for every 15 Celsius rise in temperature. If the rod is 2 meters long, how much will it expand when the temperature rises from 15 Celsius to 85 Celsius?",0.93 cm,mathematical_text
